temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location
28.0,15.0,45.0,0.0,nan,nan,0.0,nan,1012.5,nan,nan,2006,2006-5-28, Charlotte
21.1,13.8,63.0,0.0,nan,320.0,7.6,nan,1006.4,nan,nan,2006,2006-6-4, Dover
12.8,0.5,43.0,0.0,nan,300.0,14.8,nan,1006.7,nan,nan,2006,2006-6-11, Pocono
29.4,12.8,36.0,0.0,nan,180.0,20.2,nan,1013.6,nan,nan,2006,2006-6-18, Michigan
23.9,14.0,54.0,0.0,nan,200.0,18.4,nan,1013.0,nan,nan,2006,2006-6-25, Sonoma
29.4,16.6,46.0,0.0,nan,110.0,14.8,nan,1018.0,nan,nan,2006,2006-7-1, Daytona
26.1,15.5,52.0,0.0,nan,210.0,9.4,nan,1017.5,nan,nan,2006,2006-7-9, Chicagoland
24.4,19.9,76.0,0.0,nan,210.0,9.4,nan,1013.2,nan,nan,2006,2006-7-16, New Hampshire
20.0,18.8,93.0,1.0,nan,nan,5.4,nan,1006.7,nan,nan,2006,2006-7-23, Pocono
27.2,15.6,49.0,0.0,nan,90.0,7.6,nan,1016.8,nan,nan,2006,2006-8-6, Indianapolis
15.6,8.8,64.0,0.0,nan,nan,0.0,nan,1018.8,nan,nan,2006,2006-8-13, Watkins Glen
23.9,19.4,76.0,0.0,nan,270.0,14.8,nan,1012.1,nan,nan,2006,2006-8-20, Michigan
28.3,17.8,53.0,0.0,nan,160.0,9.4,nan,1014.5,nan,nan,2006,2006-8-26, Bristol
36.1,14.2,27.0,0.0,nan,260.0,20.5,nan,1004.8,nan,nan,2006,2006-9-3, California (Auto Club)
23.3,18.8,76.0,0.0,nan,130.0,5.4,nan,1017.3,nan,nan,2006,2006-9-9, Richmond
17.2,15.5,90.0,0.0,nan,nan,0.0,nan,1016.8,nan,nan,2006,2006-9-17, New Hampshire
24.4,20.5,79.0,0.0,nan,230.0,9.4,nan,1011.9,nan,nan,2006,2006-9-24, Dover
23.3,10.0,43.0,0.0,nan,230.0,9.4,nan,1012.7,nan,nan,2006,2006-10-1, Kansas
19.4,10.7,57.0,0.0,nan,nan,0.0,nan,1019.4,nan,nan,2006,2006-10-8, Talladega
11.1,3.9,61.0,0.0,nan,170.0,7.6,nan,1012.5,nan,nan,2006,2006-10-14, Charlotte
11.1,5.6,69.0,0.0,nan,60.0,5.4,nan,1018.5,nan,nan,2006,2006-10-22, Martinsville
10.6,4.9,68.0,0.0,nan,280.0,5.4,nan,1015.4,nan,nan,2006,2006-10-29, Atlanta
16.7,7.9,56.0,0.0,nan,150.0,16.6,nan,1019.7,nan,nan,2006,2006-11-5, Texas
25.0,-2.6,16.0,0.0,nan,310.0,13.0,nan,1008.8,nan,nan,2006,2006-11-12, Phoenix
19.0,12.0,64.0,0.0,nan,330.0,0.0,nan,1014.3,nan,nan,2006,2006-11-19, Homestead
10.6,1.7,54.0,0.0,nan,260.0,0.0,nan,1017.5,nan,nan,2007,2007-2-18, Daytona
18.3,-6.5,18.0,0.0,nan,280.0,14.8,nan,1017.8,nan,nan,2007,2007-2-25, California (Auto Club)
26.0,-12.5,7.0,0.0,nan,30.0,22.3,nan,1016.2,nan,nan,2007,2007-3-11, Las Vegas
8.9,-8.2,29.0,0.0,nan,310.0,13.0,nan,1020.6,nan,nan,2007,2007-3-18, Atlanta
20.0,10.1,53.0,0.0,nan,210.0,11.2,nan,1024.8,nan,nan,2007,2007-3-25, Bristol
20.6,12.3,59.0,0.0,nan,180.0,7.6,nan,1018.5,nan,nan,2007,2007-4-1, Martinsville
11.7,1.6,50.0,0.0,nan,340.0,22.3,nan,1018.6,nan,nan,2007,2007-4-15, Texas
23.0,-5.0,15.0,0.0,nan,220.0,16.6,nan,1005.3,nan,nan,2007,2007-4-21, Phoenix
23.9,9.8,41.0,0.0,nan,320.0,16.6,nan,1017.8,nan,nan,2007,2007-4-29, Talladega
12.2,10.6,90.0,0.0,nan,190.0,0.0,nan,1019.6,nan,nan,2007,2007-5-6, Richmond
19.0,18.0,94.0,2.3,nan,150.0,13.0,nan,1014.1,nan,nan,2007,2007-5-13, Darlington
28.0,12.0,37.0,0.0,nan,170.0,7.6,nan,1020.2,nan,nan,2007,2007-5-27, Charlotte
18.0,18.0,100.0,1.5,nan,100.0,18.4,nan,1000.8,nan,nan,2007,2007-6-4, Dover
20.0,10.7,55.0,0.0,nan,320.0,14.8,nan,1014.8,nan,nan,2007,2007-6-10, Pocono
27.2,19.0,61.0,0.0,nan,nan,0.0,nan,1014.8,nan,nan,2007,2007-6-17, Michigan
28.9,6.3,24.0,0.0,nan,220.0,25.9,nan,1010.6,nan,nan,2007,2007-6-24, Sonoma
20.0,5.6,39.0,0.0,nan,340.0,9.4,nan,1013.6,nan,nan,2007,2007-7-1, New Hampshire
24.0,22.1,89.0,5.8,nan,290.0,14.8,nan,1017.6,nan,nan,2007,2007-7-7, Daytona
26.1,14.9,50.0,0.0,nan,310.0,14.8,nan,1007.9,nan,nan,2007,2007-7-15, Chicagoland
27.8,18.8,58.0,0.0,nan,40.0,11.2,nan,1011.1,nan,nan,2007,2007-7-29, Indianapolis
23.9,13.4,52.0,0.0,nan,nan,5.4,nan,nan,nan,nan,2007,2007-8-5, Pocono
21.7,15.1,66.0,0.0,nan,290.0,5.4,nan,1017.4,nan,nan,2007,2007-8-12, Watkins Glen
16.7,15.6,93.0,0.3,nan,90.0,16.6,nan,1014.4,nan,nan,2007,2007-8-21, Michigan
28.9,19.5,57.0,0.0,nan,200.0,5.4,nan,1014.1,nan,nan,2007,2007-8-25, Bristol
40.0,16.2,25.0,0.0,nan,280.0,22.3,nan,1006.1,nan,nan,2007,2007-9-2, California (Auto Club)
27.8,23.8,79.0,0.0,nan,170.0,18.4,nan,1019.2,nan,nan,2007,2007-9-8, Richmond
12.8,6.2,64.0,0.0,nan,360.0,9.4,nan,1015.8,nan,nan,2007,2007-9-16, New Hampshire
25.6,21.1,76.0,0.0,nan,260.0,7.6,nan,1017.5,nan,nan,2007,2007-9-23, Dover
26.1,10.7,38.0,0.0,nan,170.0,16.6,nan,1016.5,nan,nan,2007,2007-9-30, Kansas
26.1,19.0,65.0,0.0,nan,80.0,7.6,nan,1017.0,nan,nan,2007,2007-10-7, Talladega
14.0,6.1,59.0,0.0,nan,350.0,0.0,nan,1012.9,nan,nan,2007,2007-10-13, Charlotte
16.1,6.2,52.0,0.0,nan,nan,0.0,nan,1016.8,nan,nan,2007,2007-10-21, Martinsville
15.0,6.0,55.0,0.0,nan,nan,5.4,nan,1025.0,nan,nan,2007,2007-10-28, Atlanta
18.3,8.8,54.0,0.0,nan,120.0,5.4,nan,1023.0,nan,nan,2007,2007-11-4, Texas
26.1,5.6,27.0,0.0,nan,230.0,7.6,nan,1008.5,nan,nan,2007,2007-11-11, Phoenix
20.4,16.4,78.0,0.0,nan,60.0,7.6,nan,1019.3,nan,nan,2007,2007-11-18, Homestead
21.7,11.7,53.0,0.0,nan,100.0,16.6,nan,1018.8,nan,nan,2008,2008-2-17, Daytona
13.9,8.3,69.0,0.0,nan,290.0,11.2,nan,1021.4,nan,nan,2008,2008-2-25, California (Auto Club)
23.5,1.2,23.0,0.0,nan,230.0,31.7,nan,1007.3,nan,nan,2008,2008-3-2, Las Vegas
4.4,-7.1,43.0,0.0,nan,300.0,16.6,nan,1022.4,nan,nan,2008,2008-3-9, Atlanta
12.2,11.1,93.0,2.5,nan,250.0,9.4,nan,1001.4,nan,nan,2008,2008-3-16, Bristol
6.1,-3.8,49.0,0.0,nan,60.0,13.0,nan,1028.7,nan,nan,2008,2008-3-30, Martinsville
20.0,2.4,31.0,0.0,nan,140.0,13.0,nan,1009.2,nan,nan,2008,2008-4-6, Texas
27.0,-8.6,9.0,0.0,nan,230.0,22.3,nan,1014.1,nan,nan,2008,2008-4-12, Phoenix
22.8,17.3,71.0,0.0,nan,nan,5.4,nan,1016.0,nan,nan,2008,2008-4-27, Talladega
20.0,16.0,78.0,0.0,nan,190.0,9.4,nan,1012.7,nan,nan,2008,2008-5-3, Richmond
27.0,14.1,45.0,0.0,nan,260.0,16.6,nan,1004.9,nan,nan,2008,2008-5-10, Darlington
23.0,12.0,50.0,0.0,nan,80.0,0.0,nan,1015.6,nan,nan,2008,2008-5-25, Charlotte
20.0,18.8,93.0,0.0,nan,190.0,13.0,nan,1008.9,nan,nan,2008,2008-6-1, Dover
21.1,18.9,87.0,1.8,nan,280.0,18.4,nan,1016.4,nan,nan,2008,2008-6-8, Pocono
24.4,10.7,42.0,0.0,nan,220.0,9.4,nan,1013.4,nan,nan,2008,2008-6-15, Michigan
32.8,1.8,14.0,0.0,nan,260.0,24.1,nan,1012.6,nan,nan,2008,2008-6-22, Sonoma
15.6,14.5,93.0,1.3,nan,90.0,11.2,nan,1012.5,nan,nan,2008,2008-6-29, New Hampshire
27.8,19.3,60.0,0.0,nan,140.0,11.2,nan,1018.1,nan,nan,2008,2008-7-5, Daytona
28.3,22.8,72.0,0.0,nan,190.0,18.4,nan,1012.4,nan,nan,2008,2008-7-12, Chicagoland
28.3,17.2,51.0,0.0,nan,320.0,18.4,nan,1012.2,nan,nan,2008,2008-7-27, Indianapolis
18.9,15.0,78.0,0.0,nan,320.0,9.4,nan,1008.6,nan,nan,2008,2008-8-3, Pocono
17.8,12.9,73.0,0.0,nan,180.0,0.0,nan,1009.9,nan,nan,2008,2008-8-10, Watkins Glen
22.2,11.0,49.0,0.0,nan,290.0,11.2,nan,1017.6,nan,nan,2008,2008-8-17, Michigan
26.1,13.2,45.0,0.0,nan,110.0,14.8,nan,1020.9,nan,nan,2008,2008-8-23, Bristol
32.2,16.9,40.0,0.0,nan,280.0,20.5,nan,1002.7,nan,nan,2008,2008-8-31, California (Auto Club)
22.8,20.0,84.0,0.0,nan,300.0,7.6,nan,1008.4,nan,nan,2008,2008-9-7, Richmond
19.4,16.6,84.0,0.0,nan,170.0,0.0,nan,1013.3,nan,nan,2008,2008-9-14, New Hampshire
16.7,13.2,80.0,0.0,nan,60.0,5.4,nan,1023.3,nan,nan,2008,2008-9-21, Dover
26.7,16.0,52.0,0.0,nan,190.0,5.4,nan,1016.9,nan,nan,2008,2008-9-28, Kansas
19.4,14.4,73.0,0.0,nan,nan,0.0,nan,1020.6,nan,nan,2008,2008-10-5, Talladega
22.0,18.0,78.0,0.0,nan,50.0,0.0,nan,1021.3,nan,nan,2008,2008-10-11, Charlotte
11.7,4.4,61.0,0.0,nan,10.0,9.4,nan,1021.9,nan,nan,2008,2008-10-19, Martinsville
11.7,9.4,86.0,0.0,nan,nan,0.0,nan,1016.6,nan,nan,2008,2008-10-26, Atlanta
22.8,7.7,38.0,0.0,nan,130.0,0.0,nan,1021.2,nan,nan,2008,2008-11-2, Texas
25.3,-11.4,8.0,0.0,nan,210.0,0.0,nan,1009.5,nan,nan,2008,2008-11-9, Phoenix
25.7,21.8,79.0,0.0,nan,260.0,13.0,nan,1012.4,nan,nan,2008,2008-11-16, Homestead
22.2,16.7,71.0,0.0,nan,290.0,13.0,nan,1015.2,nan,nan,2009,2009-2-15, Daytona
20.6,3.3,32.0,0.0,nan,290.0,7.6,nan,1016.7,nan,nan,2009,2009-2-22, California (Auto Club)
19.0,-9.1,14.0,0.0,nan,50.0,18.4,nan,1023.9,nan,nan,2009,2009-3-1, Las Vegas
19.4,7.2,45.0,0.0,nan,160.0,7.6,nan,1022.8,nan,nan,2009,2009-3-8, Atlanta
12.8,-3.9,31.0,0.0,nan,nan,0.0,nan,1028.0,nan,nan,2009,2009-3-22, Bristol
13.3,12.2,93.0,3.0,nan,120.0,16.6,nan,1007.0,nan,nan,2009,2009-3-29, Martinsville
26.7,13.8,45.0,0.0,nan,160.0,35.3,nan,1001.2,nan,nan,2009,2009-4-5, Texas
25.0,-6.4,12.0,0.0,nan,270.0,9.4,nan,1013.3,nan,nan,2009,2009-4-18, Phoenix
26.1,13.9,47.0,0.0,nan,220.0,5.4,nan,1023.6,nan,nan,2009,2009-4-26, Talladega
23.9,14.9,57.0,0.0,nan,220.0,9.4,nan,1011.3,nan,nan,2009,2009-5-2, Richmond
25.0,20.9,78.0,0.0,nan,240.0,11.2,nan,1012.4,nan,nan,2009,2009-5-9, Darlington
22.0,19.9,88.0,0.0,nan,nan,0.0,nan,1015.7,nan,nan,2009,2009-5-25, Charlotte
25.0,17.0,61.0,0.0,nan,230.0,0.0,nan,1008.8,nan,nan,2009,2009-5-31, Dover
20.0,11.7,59.0,0.0,nan,270.0,5.4,nan,1015.3,nan,nan,2009,2009-6-7, Pocono
18.3,12.7,70.0,0.0,nan,150.0,5.4,nan,1016.6,nan,nan,2009,2009-6-14, Michigan
22.8,10.6,46.0,0.0,nan,210.0,29.5,nan,1005.1,nan,nan,2009,2009-6-21, Sonoma
20.0,17.2,84.0,0.0,nan,340.0,9.4,nan,1006.8,nan,nan,2009,2009-6-28, New Hampshire
30.0,23.2,67.0,0.0,nan,260.0,14.8,nan,1016.6,nan,nan,2009,2009-7-4, Daytona
25.0,20.7,77.0,0.0,nan,210.0,9.4,nan,1017.1,nan,nan,2009,2009-7-11, Chicagoland
25.0,15.0,54.0,0.0,nan,260.0,9.4,nan,1009.1,nan,nan,2009,2009-7-26, Indianapolis
20.0,18.8,93.0,0.0,nan,nan,0.0,nan,1011.9,nan,nan,2009,2009-8-3, Pocono
22.2,19.0,82.0,0.0,nan,250.0,11.2,nan,1013.3,nan,nan,2009,2009-8-10, Watkins Glen
26.7,16.6,54.0,0.0,nan,140.0,9.4,nan,1018.4,nan,nan,2009,2009-8-16, Michigan
25.0,18.9,69.0,0.0,nan,230.0,7.6,nan,1011.8,nan,nan,2009,2009-8-22, Bristol
23.9,20.0,79.0,0.0,nan,nan,0.0,nan,1019.6,nan,nan,2009,2009-9-6, Atlanta
18.0,17.0,94.0,0.0,nan,320.0,11.2,nan,1016.6,nan,nan,2009,2009-9-12, Richmond
8.3,5.1,80.0,0.0,nan,290.0,0.0,nan,1024.2,nan,nan,2009,2009-9-20, New Hampshire
18.0,12.0,68.0,0.3,nan,80.0,7.6,nan,1018.3,nan,nan,2009,2009-9-27, Dover
13.9,4.5,53.0,0.0,nan,40.0,0.0,nan,1014.1,nan,nan,2009,2009-10-4, Kansas
23.3,10.7,45.0,0.0,nan,270.0,18.4,nan,1006.5,nan,nan,2009,2009-10-11, California (Auto Club)
14.0,9.0,72.0,0.0,nan,70.0,0.0,nan,1010.6,nan,nan,2009,2009-10-17, Charlotte
18.9,11.2,61.0,0.0,nan,320.0,14.8,nan,1008.3,nan,nan,2009,2009-10-25, Martinsville
10.6,9.4,92.0,0.0,nan,nan,0.0,nan,1017.9,nan,nan,2009,2009-11-1, Talladega
18.9,13.3,70.0,0.0,nan,190.0,7.6,nan,1016.3,nan,nan,2009,2009-11-8, Texas
19.7,6.4,42.0,0.0,nan,190.0,16.6,nan,1011.0,nan,nan,2009,2009-11-15, Phoenix
22.9,20.2,85.0,0.0,nan,100.0,0.0,nan,1015.5,nan,nan,2009,2009-11-22, Homestead
8.9,1.8,61.0,0.0,nan,280.0,13.0,nan,1016.2,nan,nan,2010,2010-2-14, Daytona
15.0,7.3,60.0,0.0,nan,210.0,9.4,nan,1010.1,nan,nan,2010,2010-2-21, California (Auto Club)
12.0,4.9,62.0,0.0,nan,70.0,18.4,nan,1005.5,nan,nan,2010,2010-2-28, Las Vegas
11.1,-6.3,29.0,0.0,nan,nan,0.0,nan,1023.8,nan,nan,2010,2010-3-7, Atlanta
17.8,2.1,35.0,0.0,nan,310.0,7.6,nan,1016.0,nan,nan,2010,2010-3-21, Bristol
9.0,7.9,93.0,1.3,nan,nan,0.0,nan,nan,nan,nan,2010,2010-3-29, Martinsville
28.9,-8.7,8.0,0.0,nan,250.0,16.6,nan,1007.2,nan,nan,2010,2010-4-10, Phoenix
12.2,10.6,90.0,0.5,nan,20.0,16.6,nan,1016.5,nan,nan,2010,2010-4-19, Texas
20.6,17.8,84.0,1.8,nan,210.0,16.6,nan,1004.6,nan,nan,2010,2010-4-25, Talladega
19.0,16.0,83.0,0.0,nan,190.0,13.0,nan,1009.2,nan,nan,2010,2010-5-1, Richmond
29.0,15.9,45.0,0.0,nan,180.0,14.8,nan,1012.3,nan,nan,2010,2010-5-8, Darlington
22.2,6.8,37.0,0.0,nan,nan,0.0,nan,1019.8,nan,nan,2010,2010-5-16, Dover
26.0,17.1,58.0,0.3,nan,150.0,9.4,nan,1013.9,nan,nan,2010,2010-5-30, Charlotte
24.4,18.3,69.0,0.0,nan,270.0,18.4,nan,1006.6,nan,nan,2010,2010-6-6, Pocono
25.6,21.1,76.0,0.0,nan,300.0,7.6,nan,1013.3,nan,nan,2010,2010-6-13, Michigan
20.0,9.0,49.0,0.0,nan,240.0,16.6,nan,1016.4,nan,nan,2010,2010-6-20, Sonoma
21.1,13.8,63.0,0.0,nan,260.0,7.6,nan,1009.9,nan,nan,2010,2010-6-27, New Hampshire
26.1,22.8,82.0,0.0,nan,90.0,5.4,nan,1017.2,nan,nan,2010,2010-7-3, Daytona
26.7,17.2,56.0,0.0,nan,340.0,7.6,nan,1014.8,nan,nan,2010,2010-7-10, Chicagoland
31.1,24.0,66.0,0.0,nan,220.0,14.8,nan,1011.8,nan,nan,2010,2010-7-25, Indianapolis
21.1,12.8,59.0,0.0,nan,nan,0.0,nan,1014.5,nan,nan,2010,2010-8-1, Pocono
19.4,12.2,63.0,0.0,nan,nan,0.0,nan,1014.2,nan,nan,2010,2010-8-8, Watkins Glen
24.4,22.3,88.0,0.0,nan,240.0,5.4,nan,1011.0,nan,nan,2010,2010-8-15, Michigan
20.6,14.5,68.0,0.0,nan,nan,0.0,nan,1014.2,nan,nan,2010,2010-9-5, Atlanta
20.6,7.9,44.0,0.0,nan,350.0,7.6,nan,1015.0,nan,nan,2010,2010-9-11, Richmond
14.4,10.6,78.0,0.0,nan,180.0,0.0,nan,1021.3,nan,nan,2010,2010-9-19, New Hampshire
26.0,22.1,79.0,0.0,nan,140.0,0.0,nan,1010.6,nan,nan,2010,2010-9-26, Dover
13.9,2.2,45.0,0.0,nan,30.0,14.8,nan,1026.0,nan,nan,2010,2010-10-3, Kansas
31.7,9.3,25.0,0.0,nan,250.0,22.3,nan,1013.8,nan,nan,2010,2010-10-10, California (Auto Club)
16.0,2.0,39.0,0.0,nan,360.0,7.6,nan,1013.8,nan,nan,2010,2010-10-16, Charlotte
16.1,5.7,50.0,0.0,nan,200.0,7.6,nan,1025.0,nan,nan,2010,2010-10-24, Martinsville
14.4,9.0,70.0,0.0,nan,nan,0.0,nan,1018.9,nan,nan,2010,2010-10-31, Talladega
13.3,1.6,45.0,0.0,nan,130.0,9.4,nan,1026.8,nan,nan,2010,2010-11-7, Texas
22.7,-8.2,12.0,0.0,nan,200.0,14.8,nan,1015.0,nan,nan,2010,2010-11-14, Phoenix
23.3,18.6,75.0,0.0,nan,70.0,16.6,nan,1022.3,nan,nan,2010,2010-11-21, Homestead
16.7,12.8,78.0,0.0,nan,nan,0.0,nan,1020.9,nan,nan,2011,2011-2-20, Daytona
18.2,-1.1,27.0,0.0,nan,210.0,29.5,nan,1002.6,nan,nan,2011,2011-2-27, Phoenix
19.5,-5.5,18.0,0.0,nan,340.0,0.0,nan,1019.2,nan,nan,2011,2011-3-6, Las Vegas
15.0,6.0,55.0,0.0,nan,260.0,22.3,nan,1013.8,nan,nan,2011,2011-3-27, California (Auto Club)
12.2,-5.8,28.0,0.0,nan,340.0,7.6,nan,1012.5,nan,nan,2011,2011-4-3, Martinsville
31.1,15.9,40.0,0.0,nan,170.0,33.5,nan,1003.8,nan,nan,2011,2011-4-9, Texas
15.0,4.9,51.0,0.0,nan,280.0,11.2,nan,1013.4,nan,nan,2011,2011-4-17, Talladega
17.0,5.0,45.0,0.0,nan,340.0,9.4,nan,1014.0,nan,nan,2011,2011-4-30, Richmond
17.0,16.0,94.0,0.0,nan,100.0,11.2,nan,1013.9,nan,nan,2011,2011-5-7, Darlington
17.8,15.6,87.0,0.0,nan,140.0,16.6,nan,1006.1,nan,nan,2011,2011-5-15, Dover
25.6,19.0,67.0,0.0,nan,nan,0.0,nan,1014.8,nan,nan,2011,2011-5-29, Charlotte
32.8,19.3,45.0,0.0,nan,250.0,9.4,nan,1016.7,nan,nan,2011,2011-6-5, Kansas
16.1,15.0,93.0,0.0,nan,110.0,14.8,nan,1013.4,nan,nan,2011,2011-6-12, Pocono
25.6,15.0,52.0,0.0,nan,100.0,9.4,nan,1010.6,nan,nan,2011,2011-6-19, Michigan
19.4,12.2,63.0,0.0,nan,190.0,24.1,nan,1009.6,nan,nan,2011,2011-6-26, Sonoma
26.1,23.4,85.0,0.0,nan,nan,0.0,nan,1015.8,nan,nan,2011,2011-7-2, Daytona
27.8,20.6,65.0,0.0,nan,10.0,5.4,nan,1008.9,nan,nan,2011,2011-7-9, Kentucky
26.7,11.6,39.0,0.0,nan,220.0,5.4,nan,1018.2,nan,nan,2011,2011-7-17, New Hampshire
30.6,19.9,53.0,0.0,nan,60.0,9.4,nan,1016.1,nan,nan,2011,2011-7-31, Indianapolis
20.6,19.4,93.0,4.1,nan,210.0,13.0,nan,1012.4,nan,nan,2011,2011-8-7, Pocono
20.0,17.8,87.0,0.0,nan,100.0,5.4,nan,1008.3,nan,nan,2011,2011-8-15, Watkins Glen
21.1,18.3,84.0,0.0,nan,nan,0.0,nan,1013.3,nan,nan,2011,2011-8-21, Michigan
24.4,22.8,91.0,0.3,nan,130.0,16.6,nan,1000.3,nan,nan,2011,2011-9-6, Atlanta
23.3,20.6,85.0,0.0,nan,310.0,5.4,nan,1010.8,nan,nan,2011,2011-9-10, Richmond
16.0,15.0,94.0,0.8,nan,150.0,14.8,nan,nan,nan,nan,2011,2011-9-19, Chicagoland
22.2,21.0,93.0,0.0,nan,250.0,0.0,nan,1017.2,nan,nan,2011,2011-9-25, New Hampshire
2.0,-4.1,64.0,0.0,nan,290.0,0.0,nan,1009.8,nan,nan,2011,2011-10-2, Dover
26.7,11.2,38.0,0.0,nan,140.0,14.8,nan,1017.7,nan,nan,2011,2011-10-9, Kansas
16.0,7.0,55.0,0.0,nan,240.0,0.0,nan,1008.2,nan,nan,2011,2011-10-15, Charlotte
11.1,6.0,71.0,0.0,nan,nan,0.0,nan,1020.4,nan,nan,2011,2011-10-23, Talladega
7.2,-2.8,49.0,0.0,nan,20.0,5.4,nan,1018.3,nan,nan,2011,2011-10-30, Martinsville
18.3,7.7,50.0,0.0,nan,140.0,16.6,nan,1010.3,nan,nan,2011,2011-11-6, Texas
23.5,1.2,23.0,0.0,nan,120.0,9.4,nan,1009.9,nan,nan,2011,2011-11-13, Phoenix
24.6,21.3,82.0,0.0,nan,70.0,18.4,nan,1021.4,nan,nan,2011,2011-11-20, Homestead
17.2,16.1,93.0,5.3,nan,70.0,13.0,nan,1026.1,nan,nan,2012,2012-2-27, Daytona
22.0,-13.8,8.0,0.0,nan,220.0,11.2,nan,1022.3,nan,nan,2012,2012-3-4, Phoenix
22.2,-8.6,12.0,0.0,nan,120.0,13.0,nan,1012.1,nan,nan,2012,2012-3-11, Las Vegas
20.6,8.3,45.0,0.0,nan,270.0,13.0,nan,1011.2,nan,nan,2012,2012-3-25, California (Auto Club)
20.0,13.9,68.0,0.0,nan,230.0,7.6,nan,1006.1,nan,nan,2012,2012-4-1, Martinsville
24.4,17.9,67.0,0.0,nan,170.0,20.5,nan,1008.9,nan,nan,2012,2012-4-14, Texas
20.0,4.5,36.0,0.0,nan,260.0,13.0,nan,1012.7,nan,nan,2012,2012-4-22, Kansas
17.2,-3.0,25.0,0.0,nan,10.0,13.0,nan,1019.1,nan,nan,2012,2012-4-28, Richmond
28.9,20.1,59.0,0.0,nan,290.0,5.4,nan,1012.6,nan,nan,2012,2012-5-6, Talladega
22.0,12.0,53.0,0.0,nan,50.0,5.4,nan,1020.8,nan,nan,2012,2012-5-12, Darlington
28.0,18.1,55.0,0.0,nan,60.0,0.0,nan,1017.9,nan,nan,2012,2012-5-27, Charlotte
9.0,-0.9,50.0,0.0,nan,270.0,22.3,nan,1013.7,nan,nan,2012,2012-6-3, Dover
19.4,13.3,68.0,0.0,nan,300.0,13.0,nan,1014.8,nan,nan,2012,2012-6-10, Pocono
28.3,16.2,48.0,0.0,nan,120.0,18.4,nan,1013.8,nan,nan,2012,2012-6-17, Michigan
20.0,7.0,43.0,0.0,nan,280.0,25.9,nan,1011.3,nan,nan,2012,2012-6-24, Sonoma
33.3,19.0,43.0,0.0,nan,50.0,27.7,nan,1009.6,nan,nan,2012,2012-6-30, Kentucky
27.2,21.7,72.0,0.0,nan,220.0,13.0,nan,1016.6,nan,nan,2012,2012-7-7, Daytona
27.2,18.2,58.0,0.0,nan,nan,0.0,nan,1018.0,nan,nan,2012,2012-7-15, New Hampshire
27.2,12.8,41.0,0.0,nan,360.0,11.2,nan,1018.1,nan,nan,2012,2012-7-29, Indianapolis
23.3,18.8,76.0,0.0,nan,140.0,9.4,nan,1022.0,nan,nan,2012,2012-8-5, Pocono
22.2,12.7,55.0,0.0,nan,240.0,18.4,nan,1011.6,nan,nan,2012,2012-8-12, Watkins Glen
21.1,7.7,42.0,0.0,nan,150.0,0.0,nan,1014.3,nan,nan,2012,2012-8-19, Michigan
21.0,17.0,78.0,1.5,nan,90.0,7.6,nan,nan,nan,nan,2012,2012-8-25, Bristol
28.0,21.1,66.0,0.0,nan,nan,0.0,nan,1018.6,nan,nan,2012,2012-9-2, Atlanta
29.4,22.1,65.0,0.0,nan,160.0,14.8,nan,1012.0,nan,nan,2012,2012-9-8, Richmond
20.0,9.3,50.0,0.0,nan,220.0,5.4,nan,1020.9,nan,nan,2012,2012-9-16, Chicagoland
17.8,15.1,84.0,0.0,nan,160.0,9.4,nan,1010.0,nan,nan,2012,2012-9-23, New Hampshire
4.0,1.0,81.0,0.0,nan,190.0,9.4,nan,1007.1,nan,nan,2012,2012-9-30, Dover
16.7,13.2,80.0,0.0,nan,nan,7.6,nan,1017.1,nan,nan,2012,2012-10-7, Talladega
20.0,13.2,65.0,0.0,nan,nan,0.0,nan,1023.7,nan,nan,2012,2012-10-13, Charlotte
17.8,4.4,41.0,0.0,nan,90.0,7.6,nan,1006.8,nan,nan,2012,2012-10-21, Kansas
17.2,10.6,65.0,0.0,nan,30.0,16.6,nan,1007.2,nan,nan,2012,2012-10-28, Martinsville
22.8,11.2,48.0,0.0,nan,10.0,11.2,nan,1016.0,nan,nan,2012,2012-11-4, Texas
14.8,-3.1,29.0,0.0,nan,220.0,24.1,nan,1012.9,nan,nan,2012,2012-11-11, Phoenix
22.8,18.8,78.0,0.0,nan,30.0,11.2,nan,1017.6,nan,nan,2012,2012-11-18, Homestead
25.6,15.6,54.0,0.0,nan,260.0,11.2,nan,1012.4,nan,nan,2013,2013-2-24, Daytona
27.2,-4.7,12.0,0.0,nan,150.0,5.4,nan,1018.4,nan,nan,2013,2013-3-3, Phoenix
16.9,1.3,35.0,0.0,nan,330.0,5.4,nan,1015.7,nan,nan,2013,2013-3-10, Las Vegas
16.6,5.2,47.0,0.5,nan,300.0,33.5,nan,nan,nan,nan,2013,2013-3-17, Bristol
25.0,7.6,33.0,0.0,nan,270.0,20.5,nan,1011.3,nan,nan,2013,2013-3-24, California (Auto Club)
13.9,-0.9,36.0,0.0,nan,130.0,9.4,nan,1022.1,nan,nan,2013,2013-4-7, Martinsville
22.2,5.6,34.0,0.0,nan,150.0,13.0,nan,1011.1,nan,nan,2013,2013-4-13, Texas
12.8,-0.5,40.0,0.0,nan,90.0,14.8,nan,1020.9,nan,nan,2013,2013-4-21, Kansas
17.8,4.4,41.0,0.0,nan,60.0,7.6,nan,1028.7,nan,nan,2013,2013-4-27, Richmond
