temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location
18.0,12.0,68.0,nan,nan,30.0,7.6,nan,nan,nan,nan,2012,2012-10-28, Martinsville
22.8,11.2,48.0,0.0,nan,10.0,11.2,nan,1016.0,nan,nan,2012,2012-11-4, Texas
14.8,-3.1,29.0,0.0,nan,220.0,24.1,nan,1012.9,nan,nan,2012,2012-11-11, Phoenix
22.8,18.8,78.0,0.0,nan,30.0,11.2,nan,1017.6,nan,nan,2012,2012-11-18, Homestead
25.6,15.6,54.0,0.0,nan,260.0,11.2,nan,1012.4,nan,nan,2013,2013-2-24, Daytona
27.2,-4.7,12.0,0.0,nan,150.0,5.4,nan,1018.4,nan,nan,2013,2013-3-3, Phoenix
16.9,1.3,35.0,0.0,nan,330.0,5.4,nan,1015.7,nan,nan,2013,2013-3-10, Las Vegas
14.5,14.3,99.0,nan,nan,nan,0.0,nan,nan,nan,nan,2013,2013-3-17, Bristol
25.0,7.6,33.0,0.0,nan,270.0,20.5,nan,1011.3,nan,nan,2013,2013-3-24, California (Auto Club)
13.8,-1.8,34.0,nan,nan,140.0,7.6,nan,nan,nan,nan,2013,2013-4-7, Martinsville
22.2,5.6,34.0,0.0,nan,150.0,13.0,nan,1011.1,nan,nan,2013,2013-4-13, Texas
12.8,-0.5,40.0,0.0,nan,90.0,14.8,nan,1020.9,nan,nan,2013,2013-4-21, Kansas
17.8,4.4,41.0,0.0,nan,60.0,7.6,nan,1028.7,nan,nan,2013,2013-4-27, Richmond
10.0,7.8,86.0,0.0,nan,nan,0.0,nan,1013.7,nan,nan,2013,2013-5-5, Talladega
27.0,14.1,45.0,0.0,nan,190.0,9.4,nan,1015.0,nan,nan,2013,2013-5-11, Darlington
23.0,4.0,29.0,0.0,nan,230.0,0.0,nan,1021.4,nan,nan,2013,2013-5-26, Charlotte
17.8,13.9,78.0,0.0,nan,310.0,5.4,nan,1016.7,nan,nan,2013,2013-6-9, Pocono
20.0,15.6,76.0,0.0,nan,220.0,7.6,nan,1014.7,nan,nan,2013,2013-6-16, Michigan
27.2,12.0,39.0,0.0,nan,190.0,24.1,nan,1009.5,nan,nan,2013,2013-6-23, Sonoma
27.8,22.3,72.0,0.0,nan,110.0,9.4,nan,1020.5,nan,nan,2013,2013-7-6, Daytona
24.4,19.9,76.0,0.0,nan,180.0,7.6,nan,1025.8,nan,nan,2013,2013-7-14, New Hampshire
21.1,10.0,49.0,0.0,nan,290.0,27.7,nan,1011.8,nan,nan,2013,2013-7-28, Indianapolis
17.8,15.6,87.0,0.3,nan,280.0,5.4,nan,1013.0,nan,nan,2013,2013-8-4, Pocono
18.9,12.2,65.0,nan,nan,330.0,5.4,nan,1017.9,nan,nan,2013,2013-8-11, Watkins Glen
22.2,11.0,49.0,0.0,nan,150.0,9.4,nan,1022.9,nan,nan,2013,2013-8-18, Michigan
24.4,19.9,76.0,nan,nan,350.0,7.6,nan,nan,nan,nan,2013,2013-8-24, Bristol
28.0,23.9,82.0,0.0,nan,170.0,9.4,nan,1012.7,nan,nan,2013,2013-9-1, Atlanta
20.0,14.4,70.0,0.0,nan,300.0,9.4,nan,1021.1,nan,nan,2013,2013-9-7, Richmond
16.2,4.6,46.0,nan,nan,200.0,9.4,nan,nan,nan,nan,2013,2013-9-15, Chicagoland
19.4,14.4,73.0,0.0,nan,150.0,16.6,nan,1007.9,nan,nan,2013,2013-9-22, New Hampshire
13.9,2.2,45.0,0.0,nan,230.0,11.2,nan,1013.1,nan,nan,2013,2013-10-6, Kansas
21.0,16.0,73.0,0.0,nan,50.0,0.0,nan,1013.9,nan,nan,2013,2013-10-12, Charlotte
15.0,13.4,90.0,0.0,nan,nan,0.0,nan,1014.8,nan,nan,2013,2013-10-20, Talladega
11.0,-0.5,45.0,nan,nan,nan,0.0,nan,nan,nan,nan,2013,2013-10-27, Martinsville
13.9,1.8,44.0,0.0,nan,350.0,5.4,nan,1022.6,nan,nan,2013,2013-11-3, Texas
28.3,-0.8,15.0,0.0,nan,300.0,5.4,nan,1014.0,nan,nan,2013,2013-11-10, Phoenix
25.1,21.0,78.0,0.0,nan,70.0,16.6,nan,1017.6,nan,nan,2013,2013-11-17, Homestead
18.3,13.4,73.0,0.0,nan,360.0,13.0,nan,1018.7,nan,nan,2014,2014-2-23, Daytona
16.0,14.0,88.0,0.3,nan,300.0,18.4,nan,1007.6,nan,nan,2014,2014-3-2, Phoenix
22.1,-6.7,14.0,0.0,nan,30.0,13.0,nan,1021.0,nan,nan,2014,2014-3-9, Las Vegas
14.8,-6.7,22.0,nan,nan,nan,0.0,nan,nan,nan,nan,2014,2014-3-16, Bristol
20.0,9.0,49.0,0.0,nan,270.0,16.6,nan,1015.4,nan,nan,2014,2014-3-23, California (Auto Club)
17.0,15.7,92.0,nan,nan,200.0,7.6,nan,nan,nan,nan,2014,2014-3-30, Martinsville
10.0,8.9,93.0,nan,nan,30.0,18.4,nan,1008.5,nan,nan,2014,2014-4-7, Texas
21.0,8.9,46.0,0.0,nan,190.0,13.0,nan,1019.9,nan,nan,2014,2014-4-12, Darlington
13.3,9.9,80.0,0.0,nan,80.0,13.0,nan,1006.7,nan,nan,2014,2014-4-26, Richmond
22.8,7.4,37.0,0.0,nan,280.0,7.6,nan,1016.0,nan,nan,2014,2014-5-4, Talladega
21.7,6.8,38.0,0.0,nan,290.0,11.2,nan,1009.8,nan,nan,2014,2014-5-10, Kansas
22.0,11.1,50.0,0.0,nan,20.0,0.0,nan,1017.7,nan,nan,2014,2014-5-25, Charlotte
22.2,9.4,44.0,0.0,nan,350.0,5.4,nan,1014.9,nan,nan,2014,2014-6-8, Pocono
22.2,8.0,40.0,0.0,nan,110.0,7.6,nan,1018.3,nan,nan,2014,2014-6-15, Michigan
21.7,12.3,55.0,0.0,nan,200.0,27.7,nan,1010.2,nan,nan,2014,2014-6-22, Sonoma
22.8,21.1,90.0,1.3,nan,220.0,13.0,nan,1020.5,nan,nan,2014,2014-7-6, Daytona
25.6,16.7,58.0,0.0,nan,140.0,9.4,nan,1019.2,nan,nan,2014,2014-7-13, New Hampshire
26.7,22.1,76.0,1.0,nan,240.0,11.2,nan,1011.0,nan,nan,2014,2014-7-27, Indianapolis
20.6,16.0,75.0,0.0,nan,180.0,9.4,nan,1019.9,nan,nan,2014,2014-8-3, Pocono
22.2,14.3,61.0,0.0,nan,30.0,9.4,nan,1019.9,nan,nan,2014,2014-8-10, Watkins Glen
24.4,18.3,69.0,0.0,nan,300.0,7.6,nan,1012.0,nan,nan,2014,2014-8-17, Michigan
24.0,21.5,86.0,nan,nan,nan,0.0,nan,nan,nan,nan,2014,2014-8-23, Bristol
28.0,22.0,70.0,0.0,nan,170.0,0.0,nan,1018.4,nan,nan,2014,2014-8-31, Atlanta
29.4,23.8,72.0,0.0,nan,210.0,9.4,nan,1017.2,nan,nan,2014,2014-9-6, Richmond
12.3,4.0,57.0,nan,nan,nan,0.0,nan,nan,nan,nan,2014,2014-9-14, Chicagoland
17.8,12.9,73.0,0.0,nan,170.0,14.8,nan,1019.6,nan,nan,2014,2014-9-21, New Hampshire
13.3,-1.9,35.0,0.0,nan,270.0,9.4,nan,1013.3,nan,nan,2014,2014-10-5, Kansas
22.0,18.0,78.0,0.0,nan,200.0,0.0,nan,1016.1,nan,nan,2014,2014-10-11, Charlotte
19.4,10.1,55.0,0.0,nan,320.0,11.2,nan,1016.4,nan,nan,2014,2014-10-19, Talladega
13.6,7.1,65.0,nan,nan,270.0,0.0,nan,nan,nan,nan,2014,2014-10-26, Martinsville
12.8,-2.3,35.0,0.0,nan,130.0,14.8,nan,1025.7,nan,nan,2014,2014-11-2, Texas
29.2,1.6,17.0,0.0,nan,nan,0.0,nan,1014.4,nan,nan,2014,2014-11-9, Phoenix
23.1,19.7,81.0,0.0,nan,50.0,9.4,nan,1020.6,nan,nan,2014,2014-11-16, Homestead
17.2,11.0,67.0,0.0,nan,nan,0.0,nan,1023.5,nan,nan,2015,2015-2-22, Daytona
11.0,2.0,54.0,0.0,nan,80.0,9.4,nan,1032.7,nan,nan,2015,2015-3-1, Atlanta
23.3,-5.7,14.0,0.0,nan,60.0,22.3,nan,1014.8,nan,nan,2015,2015-3-8, Las Vegas
29.4,0.1,15.0,0.0,nan,90.0,0.0,nan,1015.0,nan,nan,2015,2015-3-15, Phoenix
26.1,7.7,31.0,0.0,nan,280.0,13.0,nan,1016.3,nan,nan,2015,2015-3-22, California (Auto Club)
1.4,-13.5,32.0,nan,nan,360.0,9.4,nan,nan,nan,nan,2015,2015-3-29, Martinsville
19.4,7.8,47.0,0.0,nan,80.0,11.2,nan,1018.3,nan,nan,2015,2015-4-11, Texas
21.0,12.9,60.0,nan,nan,210.0,5.4,nan,nan,nan,nan,2015,2015-4-19, Bristol
6.7,3.8,82.0,1.0,nan,330.0,7.6,nan,1007.9,nan,nan,2015,2015-4-26, Richmond
24.2,7.8,35.0,0.0,nan,250.0,9.4,nan,1017.4,nan,nan,2015,2015-5-3, Talladega
21.1,15.6,71.0,0.0,nan,330.0,9.4,nan,1014.1,nan,nan,2015,2015-5-9, Kansas
24.0,5.8,31.0,0.0,nan,140.0,0.0,nan,1027.1,nan,nan,2015,2015-5-24, Charlotte
18.3,5.2,42.0,0.0,nan,360.0,16.6,nan,1017.7,nan,nan,2015,2015-6-7, Pocono
21.1,19.4,90.0,0.0,nan,110.0,16.6,nan,1015.2,nan,nan,2015,2015-6-14, Michigan
24.0,14.1,54.0,0.0,nan,250.0,22.3,nan,1013.5,nan,nan,2015,2015-6-28, Sonoma
23.9,22.2,90.0,0.3,nan,290.0,7.6,nan,1020.1,nan,nan,2015,2015-7-5, Daytona
23.0,19.0,78.0,nan,nan,nan,0.0,nan,nan,nan,nan,2015,2015-7-19, New Hampshire
28.3,21.1,65.0,0.0,nan,220.0,11.2,nan,1012.7,nan,nan,2015,2015-7-26, Indianapolis
19.4,12.9,66.0,0.0,nan,340.0,16.6,nan,1012.0,nan,nan,2015,2015-8-2, Pocono
20.0,15.0,73.0,0.0,nan,10.0,5.4,nan,1016.6,nan,nan,2015,2015-8-9, Watkins Glen
26.1,20.0,69.0,0.0,nan,200.0,9.4,nan,1018.9,nan,nan,2015,2015-8-16, Michigan
22.9,15.5,63.0,nan,nan,nan,0.0,nan,nan,nan,nan,2015,2015-8-22, Bristol
28.0,18.1,55.0,0.0,nan,50.0,25.9,nan,1017.8,nan,nan,2015,2015-9-6, Darlington
22.8,18.3,76.0,0.0,nan,310.0,11.2,nan,1009.7,nan,nan,2015,2015-9-12, Richmond
17.1,6.6,50.0,nan,nan,360.0,5.4,nan,nan,nan,nan,2015,2015-9-20, Chicagoland
11.1,3.9,61.0,0.0,nan,140.0,7.6,nan,1033.5,nan,nan,2015,2015-9-27, New Hampshire
14.0,13.0,94.0,0.2,nan,20.0,11.2,nan,1016.4,nan,nan,2015,2015-10-11, Charlotte
14.4,-1.7,33.0,0.0,nan,130.0,9.4,nan,1028.9,nan,nan,2015,2015-10-18, Kansas
22.2,17.1,73.0,0.0,nan,nan,0.0,nan,1019.5,nan,nan,2015,2015-10-25, Talladega
11.1,8.3,83.0,nan,nan,nan,0.0,nan,nan,nan,nan,2015,2015-11-1, Martinsville
15.0,5.5,53.0,0.0,nan,50.0,11.2,nan,1024.7,nan,nan,2015,2015-11-8, Texas
23.1,-2.5,18.0,0.0,nan,240.0,3.6,nan,1012.0,nan,nan,2015,2015-11-15, Phoenix
25.0,22.9,88.0,nan,nan,50.0,0.0,nan,1012.1,nan,nan,2015,2015-11-22, Homestead
18.3,12.3,68.0,0.0,nan,110.0,0.0,nan,1024.1,nan,nan,2016,2016-2-21, Daytona
11.0,-3.1,37.0,0.0,nan,nan,0.0,nan,1023.3,nan,nan,2016,2016-2-28, Atlanta
22.2,5.6,34.0,0.0,nan,170.0,51.8,nan,1008.2,nan,nan,2016,2016-3-6, Las Vegas
22.0,-2.0,20.0,0.0,nan,200.0,18.4,nan,1014.7,nan,nan,2016,2016-3-13, Phoenix
24.4,9.9,40.0,0.0,nan,270.0,14.8,nan,1013.1,nan,nan,2016,2016-3-20, California (Auto Club)
12.6,-4.1,31.0,nan,nan,260.0,11.2,nan,nan,nan,nan,2016,2016-4-3, Martinsville
20.0,2.8,32.0,0.0,nan,50.0,7.6,nan,1020.4,nan,nan,2016,2016-4-9, Texas
18.2,-2.7,24.0,nan,nan,100.0,13.0,nan,nan,nan,nan,2016,2016-4-17, Bristol
19.4,6.2,42.0,0.0,nan,10.0,14.8,nan,1013.3,nan,nan,2016,2016-4-24, Richmond
26.1,17.7,60.0,0.0,nan,200.0,7.6,nan,1012.3,nan,nan,2016,2016-5-1, Talladega
26.7,9.5,34.0,0.0,nan,200.0,18.4,nan,1012.8,nan,nan,2016,2016-5-7, Kansas
23.0,14.0,57.0,0.0,nan,60.0,0.0,nan,1019.5,nan,nan,2016,2016-5-29, Charlotte
17.2,16.1,93.0,nan,nan,260.0,16.6,nan,1004.5,nan,nan,2016,2016-6-6, Pocono
28.3,18.4,55.0,0.0,nan,280.0,14.8,nan,1012.3,nan,nan,2016,2016-6-12, Michigan
31.0,8.1,24.0,0.0,nan,230.0,18.4,nan,1011.2,nan,nan,2016,2016-6-26, Sonoma
26.1,22.8,82.0,0.0,nan,150.0,9.4,nan,1018.1,nan,nan,2016,2016-7-2, Daytona
26.7,16.0,52.0,0.0,nan,320.0,5.4,nan,1017.2,nan,nan,2016,2016-7-17, New Hampshire
31.1,23.2,63.0,0.0,nan,280.0,9.4,nan,1013.1,nan,nan,2016,2016-7-24, Indianapolis
20.6,19.9,96.0,9.1,nan,70.0,11.2,nan,nan,nan,nan,2016,2016-8-1, Pocono
25.0,12.2,45.0,0.0,nan,330.0,11.2,nan,1009.0,nan,nan,2016,2016-8-7, Watkins Glen
24.1,21.2,84.0,nan,nan,260.0,7.6,nan,nan,nan,nan,2016,2016-8-20, Bristol
23.9,22.2,90.0,0.0,nan,170.0,11.2,nan,1018.2,nan,nan,2016,2016-8-28, Michigan
23.9,21.8,88.0,0.0,nan,60.0,5.4,nan,1019.3,nan,nan,2016,2016-9-4, Darlington
30.6,24.0,68.0,0.0,nan,160.0,0.0,nan,1014.1,nan,nan,2016,2016-9-10, Richmond
23.1,13.8,56.0,nan,nan,270.0,11.2,nan,nan,nan,nan,2016,2016-9-18, Chicagoland
12.2,2.1,50.0,0.0,nan,290.0,5.4,nan,1019.2,nan,nan,2016,2016-9-25, New Hampshire
19.0,17.0,88.0,0.0,nan,340.0,20.5,nan,1010.2,nan,nan,2016,2016-10-9, Charlotte
23.3,18.4,74.0,0.0,nan,180.0,18.4,nan,1009.2,nan,nan,2016,2016-10-16, Kansas
12.2,0.0,43.0,0.0,nan,nan,0.0,nan,1020.5,nan,nan,2016,2016-10-23, Talladega
18.4,12.2,67.0,nan,nan,220.0,5.4,nan,nan,nan,nan,2016,2016-10-30, Martinsville
18.3,10.6,61.0,0.0,nan,90.0,5.4,nan,1022.5,nan,nan,2016,2016-11-6, Texas
27.3,2.4,20.0,0.0,nan,110.0,7.6,nan,1016.1,nan,nan,2016,2016-11-13, Phoenix
23.1,18.8,77.0,0.0,nan,330.0,5.4,nan,1017.9,nan,nan,2016,2016-11-20, Homestead
23.3,16.1,64.0,0.0,nan,220.0,9.4,nan,1011.7,nan,nan,2017,2017-2-26, Daytona
13.0,0.0,41.0,0.0,nan,170.0,5.4,nan,1032.6,nan,nan,2017,2017-3-5, Atlanta
27.0,0.7,18.0,0.0,nan,290.0,0.0,nan,1014.4,nan,nan,2017,2017-3-12, Las Vegas
33.0,2.0,14.0,0.0,nan,350.0,0.0,nan,1013.8,nan,nan,2017,2017-3-19, Phoenix
20.0,10.1,53.0,0.0,nan,260.0,16.6,nan,1014.7,nan,nan,2017,2017-3-26, California (Auto Club)
13.1,4.3,55.0,nan,nan,360.0,18.4,nan,nan,nan,nan,2017,2017-4-2, Martinsville
25.6,15.6,54.0,0.0,nan,170.0,31.7,nan,1008.4,nan,nan,2017,2017-4-9, Texas
9.0,8.1,94.0,4.6,nan,80.0,11.0,nan,nan,nan,8.0,2017,2017-4-24, Bristol
25.6,21.7,79.0,0.0,nan,200.0,11.2,nan,1017.5,nan,nan,2017,2017-4-30, Richmond
22.8,6.5,35.0,0.0,nan,260.0,20.5,nan,1008.0,nan,nan,2017,2017-5-7, Talladega
22.8,5.7,33.0,0.0,nan,30.0,18.4,nan,1013.2,nan,nan,2017,2017-5-13, Kansas
28.0,18.1,55.0,0.0,nan,200.0,0.0,nan,1011.9,nan,nan,2017,2017-5-28, Charlotte
21.1,15.6,71.0,0.0,nan,250.0,7.6,nan,1016.9,nan,nan,2017,2017-6-11, Pocono
28.3,17.8,53.0,0.0,nan,200.0,13.0,nan,1003.6,nan,nan,2017,2017-6-18, Michigan
24.0,12.9,50.0,0.0,nan,350.0,20.5,nan,1010.8,nan,nan,2017,2017-6-25, Sonoma
27.2,23.9,82.0,nan,nan,260.0,11.2,nan,1019.2,nan,8.0,2017,2017-7-1, Daytona
25.0,17.2,62.0,0.0,nan,300.0,11.2,nan,1010.4,nan,nan,2017,2017-7-16, New Hampshire
28.3,23.2,74.0,0.0,nan,360.0,0.0,nan,1008.6,nan,nan,2017,2017-7-23, Indianapolis
18.3,8.8,54.0,0.0,nan,360.0,16.6,nan,1013.2,nan,nan,2017,2017-7-30, Pocono
18.9,11.2,61.0,0.0,nan,270.0,13.0,nan,1014.9,nan,nan,2017,2017-8-6, Watkins Glen
21.7,15.5,68.0,0.0,nan,330.0,5.4,nan,1015.6,nan,nan,2017,2017-8-13, Michigan
24.0,20.9,83.0,nan,nan,280.0,9.0,nan,nan,nan,nan,2017,2017-8-19, Bristol
24.4,21.7,85.0,0.0,nan,240.0,5.4,nan,1016.2,nan,nan,2017,2017-9-3, Darlington
20.0,16.6,81.0,0.0,nan,300.0,7.6,nan,1021.7,nan,nan,2017,2017-9-9, Richmond
25.0,17.0,61.0,nan,nan,160.0,9.4,nan,nan,nan,nan,2017,2017-9-17, Chicagoland
20.0,16.6,81.0,0.0,nan,nan,0.0,nan,1016.8,nan,nan,2017,2017-9-24, New Hampshire
21.0,20.0,94.0,0.0,nan,10.0,0.0,nan,1016.4,nan,5.0,2017,2017-10-8, Charlotte
22.1,19.6,86.0,0.0,nan,70.0,9.4,nan,1020.9,nan,nan,2017,2017-10-15, Talladega
23.9,19.0,74.0,0.2,nan,170.0,11.2,nan,1008.6,nan,26.0,2017,2017-10-22, Kansas
14.7,14.1,96.0,nan,nan,nan,0.0,nan,nan,nan,nan,2017,2017-10-29, Martinsville
27.8,18.2,56.0,0.0,nan,180.0,13.0,nan,1009.3,nan,nan,2017,2017-11-5, Texas
28.0,0.7,17.0,0.0,nan,290.0,0.0,nan,1012.1,nan,nan,2017,2017-11-12, Phoenix
22.7,21.9,95.0,0.0,nan,50.0,5.4,nan,1014.2,nan,nan,2017,2017-11-19, Homestead
22.8,16.1,66.0,0.0,nan,190.0,5.4,nan,1021.7,nan,nan,2018,2018-2-18, Daytona
25.0,12.9,47.0,0.0,nan,190.0,5.4,nan,1016.9,nan,nan,2018,2018-2-25, Atlanta
16.9,-0.8,30.0,0.0,nan,170.0,25.9,nan,1008.7,nan,3.0,2018,2018-3-4, Las Vegas
18.0,11.1,64.0,nan,nan,200.0,0.0,nan,1013.7,nan,7.0,2018,2018-3-11, Phoenix
14.4,1.0,40.0,0.0,nan,240.0,25.9,nan,1014.3,nan,nan,2018,2018-3-18, California (Auto Club)
5.5,-5.5,45.0,nan,nan,60.0,9.4,nan,nan,nan,nan,2018,2018-3-26, Martinsville
6.1,-0.6,62.0,0.0,nan,40.0,18.4,nan,1019.6,nan,nan,2018,2018-4-8, Texas
23.0,11.1,47.0,nan,nan,130.0,9.0,nan,nan,nan,nan,2018,2018-4-15, Bristol
14.4,-3.9,28.0,0.0,nan,360.0,11.2,nan,1026.6,nan,2.0,2018,2018-4-21, Richmond
24.1,6.4,32.0,0.0,nan,300.0,9.4,nan,1014.4,nan,nan,2018,2018-4-29, Talladega
28.9,16.8,48.0,0.0,nan,190.0,25.9,nan,1005.3,nan,3.0,2018,2018-5-12, Kansas
27.0,21.1,70.0,0.0,nan,210.0,0.0,nan,1012.0,nan,7.0,2018,2018-5-27, Charlotte
20.0,17.8,87.0,0.0,nan,350.0,22.3,nan,1011.1,nan,nan,2018,2018-6-3, Pocono
19.4,18.2,93.0,0.3,nan,60.0,14.8,nan,1015.1,nan,nan,2018,2018-6-10, Michigan
37.0,11.1,21.0,0.0,nan,340.0,14.8,nan,1005.0,nan,nan,2018,2018-6-24, Sonoma
31.0,23.9,66.0,nan,nan,200.0,24.1,nan,nan,nan,nan,2018,2018-7-1, Chicagoland
23.3,22.3,94.0,0.0,nan,290.0,7.6,nan,1018.0,nan,nan,2018,2018-7-7, Daytona
20.0,13.2,65.0,0.0,nan,120.0,9.4,nan,1020.8,nan,nan,2018,2018-7-22, New Hampshire
21.7,16.0,70.0,0.0,nan,270.0,13.0,nan,1016.7,nan,nan,2018,2018-7-29, Pocono
25.6,20.6,74.0,0.0,nan,360.0,7.6,nan,1019.2,nan,nan,2018,2018-8-5, Watkins Glen
26.1,17.7,60.0,0.0,nan,260.0,7.6,nan,1015.3,nan,nan,2018,2018-8-12, Michigan
27.0,22.0,74.0,nan,nan,240.0,9.0,nan,nan,nan,nan,2018,2018-8-18, Bristol
30.0,22.7,65.0,0.0,nan,160.0,13.0,nan,1021.3,nan,nan,2018,2018-9-2, Darlington
15.0,12.9,87.0,0.0,nan,40.0,14.8,nan,1011.9,nan,4.0,2018,2018-9-10, Indianapolis
37.2,0.5,10.0,0.0,nan,250.0,29.5,nan,1006.6,nan,1.0,2018,2018-9-16, Las Vegas
23.3,22.3,94.0,0.0,nan,180.0,25.9,nan,1017.0,nan,3.0,2018,2018-9-22, Richmond
24.0,19.9,78.0,0.0,nan,90.0,0.0,nan,1021.6,nan,3.0,2018,2018-9-30, Charlotte Roval
18.0,14.1,78.0,0.0,nan,nan,0.0,nan,1015.0,nan,nan,2018,2018-10-14, Talladega
12.2,-2.1,37.0,0.0,nan,360.0,16.6,nan,1026.6,nan,1.0,2018,2018-10-21, Kansas
11.0,6.9,76.0,nan,nan,nan,0.0,nan,nan,nan,nan,2018,2018-10-28, Martinsville
21.7,11.7,53.0,0.0,nan,170.0,24.1,nan,1008.5,nan,nan,2018,2018-11-4, Texas
23.0,5.9,33.0,0.0,nan,180.0,7.6,nan,1010.9,nan,1.0,2018,2018-11-11, Phoenix
23.8,18.0,70.0,0.0,nan,40.0,14.8,nan,1018.2,nan,nan,2018,2018-11-18, Homestead
21.7,16.0,70.0,0.0,nan,240.0,13.0,nan,1011.0,nan,nan,2019,2019-2-17, Daytona
9.0,7.9,93.0,0.0,nan,80.0,7.6,nan,1017.2,nan,5.0,2019,2019-2-24, Atlanta
19.1,6.9,45.0,0.0,nan,180.0,25.9,nan,1007.3,nan,3.0,2019,2019-3-3, Las Vegas
18.0,-0.8,28.0,0.0,nan,190.0,0.0,nan,1012.0,nan,3.0,2019,2019-3-10, Phoenix
26.1,-3.5,14.0,0.0,nan,30.0,14.8,nan,1013.3,nan,nan,2019,2019-3-17, California (Auto Club)
8.0,-6.6,35.0,nan,nan,nan,0.0,nan,nan,nan,nan,2019,2019-3-24, Martinsville
10.6,0.0,48.0,0.0,nan,10.0,37.1,nan,1023.7,nan,nan,2019,2019-3-31, Texas
18.0,8.0,52.0,nan,nan,nan,0.0,nan,nan,nan,nan,2019,2019-4-7, Bristol
18.3,17.8,97.0,0.5,nan,130.0,0.0,nan,1018.2,nan,7.0,2019,2019-4-13, Richmond
23.3,5.2,31.0,0.0,nan,220.0,11.2,nan,1013.2,nan,nan,2019,2019-4-28, Talladega
15.6,3.4,44.0,0.0,nan,50.0,9.4,nan,1020.0,nan,4.0,2019,2019-5-11, Kansas
32.0,17.9,43.0,0.0,nan,240.0,9.4,nan,1017.8,nan,2.0,2019,2019-5-26, Charlotte
20.6,14.9,70.0,0.0,nan,200.0,13.0,nan,1009.0,nan,nan,2019,2019-6-2, Pocono
20.0,20.0,100.0,1.5,nan,80.0,11.2,nan,1015.0,nan,nan,2019,2019-6-10, Michigan
31.0,6.8,22.0,0.0,nan,230.0,24.1,nan,1011.6,nan,nan,2019,2019-6-23, Sonoma
28.7,21.2,64.0,nan,nan,70.0,14.8,nan,nan,nan,nan,2019,2019-6-30, Chicagoland
24.4,24.4,100.0,1.5,nan,200.0,11.2,nan,1019.1,nan,8.0,2019,2019-7-7, Daytona
32.2,21.7,54.0,0.0,nan,240.0,7.6,nan,1006.8,nan,nan,2019,2019-7-21, New Hampshire
22.8,15.6,64.0,0.0,nan,210.0,7.6,nan,1022.8,nan,nan,2019,2019-7-28, Pocono
23.9,17.9,69.0,0.0,nan,330.0,9.4,nan,1014.0,nan,nan,2019,2019-8-4, Watkins Glen
23.3,16.6,66.0,0.0,nan,260.0,5.4,nan,1015.6,nan,nan,2019,2019-8-11, Michigan
23.0,18.1,74.0,nan,nan,nan,0.0,nan,nan,nan,nan,2019,2019-8-17, Bristol
27.2,20.1,65.0,0.0,nan,100.0,7.6,nan,1019.6,nan,nan,2019,2019-9-1, Darlington
21.7,14.4,63.0,0.0,nan,350.0,5.4,nan,1016.6,nan,2.0,2019,2019-9-8, Indianapolis
38.1,-3.7,7.0,0.0,nan,150.0,7.6,nan,1008.8,nan,1.0,2019,2019-9-15, Las Vegas
23.3,13.2,53.0,0.0,nan,240.0,5.4,nan,1023.5,nan,2.0,2019,2019-9-21, Richmond
26.1,18.3,62.0,0.0,nan,260.0,0.0,nan,1020.0,nan,2.0,2019,2019-9-29, Charlotte Roval
13.3,10.7,84.0,0.2,nan,210.0,5.4,nan,1019.5,nan,nan,2019,2019-10-14, Talladega
16.7,10.1,65.0,0.0,nan,353.0,0.0,nan,1008.5,nan,2.0,2019,2019-10-20, Kansas
19.1,15.2,78.0,nan,nan,nan,0.0,nan,nan,nan,nan,2019,2019-10-27, Martinsville
14.4,-2.1,32.0,0.0,nan,70.0,5.4,nan,1026.9,nan,nan,2019,2019-11-3, Texas
28.0,5.6,24.0,0.0,nan,328.0,0.0,nan,1012.7,nan,3.0,2019,2019-11-10, Phoenix
19.5,14.7,74.0,0.0,nan,300.0,14.8,nan,1010.5,nan,nan,2019,2019-11-17, Homestead
20.0,15.6,76.0,0.0,nan,40.0,16.6,nan,1023.9,nan,nan,2020,2020-2-16, Daytona
11.0,11.0,100.0,6.1,nan,10.0,9.0,nan,1014.2,nan,8.0,2020,2020-2-23, Las Vegas
21.1,5.0,35.0,0.0,nan,280.0,16.6,nan,1013.8,nan,nan,2020,2020-3-1, California (Auto Club)
26.0,-0.9,17.0,0.0,nan,210.0,28.0,nan,1008.1,nan,2.0,2020,2020-3-8, Phoenix
24.0,17.0,65.0,0.0,nan,140.0,24.1,nan,1015.8,nan,nan,2020,2020-5-17, Darlington
18.3,18.3,100.0,5.3,nan,80.0,9.4,nan,1011.5,nan,7.0,2020,2020-5-20, Darlington
27.0,20.1,66.0,0.0,nan,0.0,0.0,nan,1015.6,nan,3.0,2020,2020-5-24, Charlotte
21.0,18.9,88.0,3.6,nan,360.0,16.6,nan,1011.7,nan,8.0,2020,2020-5-28, Charlotte
21.0,12.2,57.0,nan,nan,340.0,7.0,nan,nan,nan,nan,2020,2020-5-31, Bristol
26.0,24.0,89.0,0.0,nan,170.0,5.4,nan,1014.2,nan,nan,2020,2020-6-7, Atlanta
27.9,23.7,78.0,nan,nan,140.0,5.4,nan,nan,nan,nan,2020,2020-6-10, Martinsville
27.4,22.8,76.0,0.0,nan,70.0,14.8,nan,1013.5,nan,nan,2020,2020-6-14, Homestead
